                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    854,                0.84541,                0.46319,                0.88676,                0.86364,                0.80507,                0.83544,                 0.3747,                 2.0036,                0.84846,                 1.6121,              0.0043768,              0.0043768,              0.0043768
                    855,                0.82864,                0.45588,                0.88694,                0.85478,                 0.8168,                0.83458,                0.37451,                 2.0014,                0.85626,                 1.6124,              0.0043702,              0.0043702,              0.0043702
                    856,                0.81217,                0.44617,                0.88622,                0.85199,                0.81348,                0.83144,                0.37556,                 1.9988,                 0.8667,                 1.6107,              0.0043636,              0.0043636,              0.0043636
                    857,                0.79984,                 0.4461,                 0.8835,                0.84593,                0.80649,                0.82916,                0.37721,                 2.0062,                0.88287,                 1.6157,               0.004357,               0.004357,               0.004357
                    858,                0.82463,                0.45198,                 0.8914,                0.85724,                0.79776,                0.83469,                0.37688,                 2.0031,                0.88638,                 1.6031,              0.0043504,              0.0043504,              0.0043504
                    859,                0.81575,                0.45715,                0.88552,                0.84629,                0.81337,                0.83317,                0.37708,                  2.005,                0.86972,                 1.5963,              0.0043438,              0.0043438,              0.0043438
                    860,                0.80927,                  0.458,                0.88191,                0.83577,                0.81439,                0.83516,                 0.3738,                 2.0045,                 0.8664,                 1.5927,              0.0043372,              0.0043372,              0.0043372
                    861,                0.83552,                0.45723,                0.89553,                0.86077,                0.80046,                0.83704,                0.37107,                 2.0048,                0.86555,                 1.5952,              0.0043306,              0.0043306,              0.0043306
                    862,                0.84181,                0.45893,                0.88669,                0.86749,                0.78768,                0.83628,                0.36827,                 2.0146,                0.86905,                 1.5999,               0.004324,               0.004324,               0.004324
                    863,                0.82211,                0.45265,                0.88682,                0.87114,                0.80952,                0.84447,                0.37183,                 2.0156,                 0.8725,                 1.6025,              0.0043174,              0.0043174,              0.0043174
                    864,                0.80962,                0.45523,                0.88756,                 0.8799,                0.79423,                0.84494,                0.37189,                 2.0191,                0.87677,                 1.6076,              0.0043108,              0.0043108,              0.0043108
                    865,                0.80468,                0.44599,                0.88605,                0.86574,                0.80032,                0.84529,                0.37343,                 2.0123,                0.87535,                 1.6037,              0.0043042,              0.0043042,              0.0043042
                    866,                0.81864,                0.45454,                0.88227,                0.88201,                0.80018,                0.85138,                0.37822,                 2.0124,                0.87219,                 1.6021,              0.0042976,              0.0042976,              0.0042976
                    867,                0.79201,                0.43736,                 0.8814,                0.86343,                0.81239,                0.85231,                0.38235,                 2.0069,                0.86282,                 1.6035,               0.004291,               0.004291,               0.004291
                    868,                0.82738,                0.45214,                0.87952,                0.86507,                0.81553,                0.84907,                0.37878,                 2.0038,                0.86408,                 1.6016,              0.0042844,              0.0042844,              0.0042844
                    869,                0.83324,                0.45431,                0.89405,                0.84751,                0.81395,                0.84526,                0.37737,                  1.995,                 0.8692,                 1.5967,              0.0042778,              0.0042778,              0.0042778
                    870,                0.78651,                0.43902,                0.87833,                0.87397,                0.79239,                0.84495,                0.37867,                 1.9913,                0.87983,                 1.5953,              0.0042712,              0.0042712,              0.0042712
                    871,                0.82249,                0.44743,                0.88417,                0.86832,                0.80128,                0.84686,                0.37865,                 2.0004,                0.87744,                 1.6002,              0.0042646,              0.0042646,              0.0042646
                    872,                0.80972,                0.45005,                0.88368,                0.86422,                0.80149,                0.84684,                0.37779,                  2.008,                0.87351,                 1.6063,               0.004258,               0.004258,               0.004258
                    873,                0.82486,                0.44977,                0.88543,                0.86339,                0.80771,                0.84501,                0.37575,                 2.0048,                0.86993,                  1.605,              0.0042514,              0.0042514,              0.0042514
                    874,                0.79032,                 0.4368,                0.88228,                0.85974,                0.83758,                0.85416,                0.37266,                 2.0017,                0.85468,                 1.6079,              0.0042448,              0.0042448,              0.0042448
                    875,                0.79908,                0.49143,                 0.8812,                0.85454,                0.83884,                0.85331,                0.37283,                  2.004,                0.87111,                 1.6143,              0.0042382,              0.0042382,              0.0042382
                    876,                0.79781,                0.45174,                0.88058,                0.88587,                0.81238,                0.85184,                0.37182,                 2.0083,                0.89081,                 1.6197,              0.0042316,              0.0042316,              0.0042316
                    877,                0.82223,                0.45121,                0.88816,                0.89147,                0.80675,                0.84541,                0.36731,                 2.0171,                0.89907,                 1.6201,               0.004225,               0.004225,               0.004225
                    878,                0.81777,                0.45043,                0.88345,                0.88752,                0.80755,                0.84379,                0.37483,                 2.0061,                0.89434,                  1.615,              0.0042184,              0.0042184,              0.0042184
                    879,                0.80073,                0.44868,                0.88915,                0.88102,                0.81738,                0.84263,                 0.3757,                 1.9947,                 0.8906,                 1.6054,              0.0042118,              0.0042118,              0.0042118
                    880,                0.79908,                 0.4411,                 0.8828,                0.87497,                0.80874,                0.83888,                0.37192,                 1.9939,                0.89666,                 1.6011,              0.0042052,              0.0042052,              0.0042052
                    881,                0.82717,                0.45145,                0.87968,                0.88357,                0.80408,                0.83897,                0.36712,                 1.9968,                0.89675,                 1.6027,              0.0041986,              0.0041986,              0.0041986
                    882,                0.84898,                0.46139,                0.89581,                0.87711,                0.81321,                0.83889,                 0.3706,                 1.9979,                0.88854,                 1.6044,               0.004192,               0.004192,               0.004192
                    883,                0.79161,                0.44861,                0.87824,                0.87061,                0.80632,                 0.8362,                0.37022,                 1.9919,                0.87356,                 1.6065,              0.0041854,              0.0041854,              0.0041854
                    884,                0.79956,                0.44608,                0.88235,                0.87223,                0.80826,                0.83686,                0.36966,                 1.9937,                0.85642,                 1.6115,              0.0041788,              0.0041788,              0.0041788
                    885,                0.80228,                0.45048,                0.87634,                0.87328,                0.80642,                0.84365,                0.37358,                 1.9996,                0.84822,                 1.6156,              0.0041722,              0.0041722,              0.0041722
                    886,                0.81778,                0.44715,                0.87666,                0.86749,                0.81573,                0.84338,                0.37141,                 2.0007,                0.84125,                 1.6164,              0.0041656,              0.0041656,              0.0041656
                    887,                0.81536,                0.44719,                0.88515,                  0.871,                0.80897,                0.85011,                0.37403,                 2.0059,                0.85254,                 1.6137,               0.004159,               0.004159,               0.004159
                    888,                0.79087,                0.43189,                0.88177,                0.87754,                0.80604,                0.85202,                0.37458,                  1.999,                0.86351,                 1.6066,              0.0041524,              0.0041524,              0.0041524
                    889,                0.79769,                 0.4501,                0.88621,                0.87082,                0.80892,                 0.8508,                0.37321,                  1.997,                0.87084,                 1.6053,              0.0041458,              0.0041458,              0.0041458
                    890,                0.81325,                0.44946,                0.88243,                0.86418,                0.81787,                0.85141,                0.37066,                  2.001,                0.86537,                 1.6076,              0.0041392,              0.0041392,              0.0041392
                    891,                0.81255,                0.44572,                0.88298,                0.87265,                0.80209,                0.84407,                0.36848,                 2.0042,                0.86696,                 1.6094,              0.0041326,              0.0041326,              0.0041326
                    892,                0.80275,                0.45081,                0.88281,                0.86981,                0.80148,                0.84268,                0.37349,                 1.9986,                0.87867,                 1.6037,               0.004126,               0.004126,               0.004126
                    893,                0.78467,                0.43726,                0.87819,                0.86561,                0.81177,                0.84531,                0.37373,                 1.9946,                0.88763,                 1.5992,              0.0041194,              0.0041194,              0.0041194
                    894,                0.80535,                0.44131,                0.88538,                0.86527,                0.80262,                0.84313,                0.36833,                 1.9984,                 0.8991,                 1.5995,              0.0041128,              0.0041128,              0.0041128
                    895,                0.78712,                0.44132,                 0.8851,                0.84236,                0.82065,                0.84133,                0.37289,                 1.9984,                0.89972,                 1.6024,              0.0041062,              0.0041062,              0.0041062
                    896,                0.78542,                0.44168,                0.88238,                0.85677,                0.80754,                0.84388,                0.36799,                 2.0037,                0.89409,                 1.6068,              0.0040996,              0.0040996,              0.0040996
                    897,                0.81044,                0.44896,                0.87972,                0.85313,                0.81016,                0.84847,                0.37055,                 2.0096,                0.88964,                   1.61,               0.004093,               0.004093,               0.004093
                    898,                0.81321,                0.44532,                0.89151,                 0.8533,                0.80837,                0.84488,                 0.3724,                   2.01,                0.88283,                 1.6119,              0.0040864,              0.0040864,              0.0040864
                    899,                0.76775,                 0.4421,                0.87585,                0.85286,                0.82122,                0.84558,                0.37647,                 2.0126,                0.87504,                 1.6146,              0.0040798,              0.0040798,              0.0040798
                    900,                0.80591,                 0.4467,                0.87978,                0.85258,                0.81438,                0.84785,                 0.3796,                 2.0199,                 0.8698,                 1.6193,              0.0040732,              0.0040732,              0.0040732
                    901,                0.78919,                0.43652,                0.87164,                0.83662,                0.82422,                 0.8495,                0.37885,                 2.0188,                0.87922,                 1.6207,              0.0040666,              0.0040666,              0.0040666
                    902,                0.80983,                 0.4416,                0.88285,                0.86145,                0.80121,                0.84214,                0.37909,                 2.0155,                0.88134,                 1.6208,                0.00406,                0.00406,                0.00406
                    903,                0.78636,                0.44463,                0.87713,                0.86878,                0.81127,                0.85002,                0.38243,                 2.0158,                0.88055,                 1.6233,              0.0040534,              0.0040534,              0.0040534
                    904,                0.78323,                0.43432,                0.87694,                0.87262,                0.81222,                0.85451,                0.37864,                 2.0185,                0.87328,                 1.6245,              0.0040468,              0.0040468,              0.0040468
                    905,                0.79591,                0.43346,                0.87869,                0.87175,                0.81619,                0.85416,                0.38013,                 2.0105,                0.86472,                 1.6183,              0.0040402,              0.0040402,              0.0040402
                    906,                0.77335,                0.43164,                0.87401,                0.88296,                0.81845,                0.85582,                0.37855,                 2.0012,                0.86317,                 1.6117,              0.0040336,              0.0040336,              0.0040336
                    907,                0.79594,                0.44174,                0.87774,                0.87451,                0.81786,                0.85171,                0.37673,                 1.9996,                0.87288,                 1.6119,               0.004027,               0.004027,               0.004027
                    908,                0.81706,                 0.4435,                 0.8882,                0.87241,                  0.813,                0.84815,                0.37661,                  1.999,                 0.8727,                 1.6123,              0.0040204,              0.0040204,              0.0040204
                    909,                0.79841,                0.44604,                0.88557,                0.87849,                 0.8043,                0.85032,                0.37649,                 2.0042,                0.87857,                 1.6165,              0.0040138,              0.0040138,              0.0040138
                    910,                0.81292,                0.44263,                0.88995,                0.86368,                 0.8122,                0.84355,                0.37126,                 2.0074,                0.88154,                 1.6167,              0.0040072,              0.0040072,              0.0040072
                    911,                0.77857,                0.43776,                0.88175,                0.84995,                0.81979,                 0.8405,                0.37264,                 2.0136,                0.87549,                 1.6189,              0.0040006,              0.0040006,              0.0040006
                    912,                0.78983,                0.44096,                0.88044,                0.85883,                 0.8128,                0.84307,                0.36948,                 2.0236,                0.86528,                 1.6227,               0.003994,               0.003994,               0.003994
                    913,                0.82054,                0.44706,                0.88332,                0.85961,                0.81926,                0.84157,                 0.3715,                 2.0256,                0.85573,                 1.6267,              0.0039874,              0.0039874,              0.0039874
                    914,                0.80231,                0.44676,                0.88128,                0.87057,                0.80833,                0.84108,                0.37529,                 2.0164,                0.84666,                 1.6244,              0.0039808,              0.0039808,              0.0039808
                    915,                0.79727,                0.44665,                0.88238,                0.88063,                0.81669,                0.84464,                0.37794,                 2.0047,                 0.8431,                 1.6177,              0.0039742,              0.0039742,              0.0039742
                    916,                0.81327,                0.44476,                0.88124,                0.87257,                0.81848,                0.84439,                 0.3788,                 2.0034,                0.84711,                 1.6156,              0.0039676,              0.0039676,              0.0039676
                    917,                0.79777,                0.44424,                  0.881,                0.87267,                0.81964,                0.84598,                0.37684,                 2.0088,                0.85261,                 1.6171,               0.003961,               0.003961,               0.003961
                    918,                0.79258,                0.43844,                0.88068,                0.87488,                0.81656,                0.84523,                0.37325,                 2.0149,                0.85742,                 1.6163,              0.0039544,              0.0039544,              0.0039544
                    919,                0.78353,                0.43769,                 0.8813,                0.88171,                0.80965,                0.84346,                0.37592,                 2.0112,                0.85579,                 1.6144,              0.0039478,              0.0039478,              0.0039478
                    920,                 0.7953,                0.43774,                0.87885,                0.87695,                0.81048,                0.84008,                0.37705,                 2.0049,                0.85855,                 1.6134,              0.0039412,              0.0039412,              0.0039412
                    921,                0.79098,                0.44152,                0.87904,                0.87998,                 0.8004,                0.83957,                0.37752,                 2.0061,                0.86862,                 1.6154,              0.0039346,              0.0039346,              0.0039346
                    922,                 0.7701,                0.43872,                0.87778,                0.85453,                0.82129,                0.84258,                 0.3804,                 2.0075,                0.87005,                 1.6178,               0.003928,               0.003928,               0.003928
                    923,                 0.8149,                0.45149,                0.88938,                0.86368,                0.80368,                0.84752,                0.37909,                 2.0099,                0.86979,                 1.6218,              0.0039214,              0.0039214,              0.0039214
                    924,                0.78132,                0.44432,                0.88099,                0.89192,                0.77847,                0.84967,                0.37789,                 2.0111,                0.87304,                  1.623,              0.0039148,              0.0039148,              0.0039148
                    925,                0.77552,                0.42372,                0.87409,                0.86758,                0.81055,                0.85083,                 0.3755,                 2.0122,                0.87385,                 1.6184,              0.0039082,              0.0039082,              0.0039082
                    926,                0.78395,                0.43739,                0.87451,                0.87575,                0.80902,                0.85177,                0.37343,                 2.0115,                0.87249,                 1.6139,              0.0039016,              0.0039016,              0.0039016
                    927,                0.76914,                0.43309,                0.87472,                0.87006,                0.80637,                0.84916,                0.37318,                 2.0098,                0.87214,                 1.6143,               0.003895,               0.003895,               0.003895
                    928,                0.79792,                0.43638,                0.87666,                0.87649,                0.81516,                0.85415,                0.37318,                 2.0113,                0.87062,                 1.6155,              0.0038884,              0.0038884,              0.0038884
                    929,                 0.7801,                0.43502,                0.87376,                0.88832,                0.82744,                0.85613,                0.37616,                 2.0046,                0.85929,                 1.6127,              0.0038818,              0.0038818,              0.0038818
                    930,                0.78489,                0.44324,                 0.8866,                0.88807,                0.83046,                0.86431,                 0.3767,                 1.9978,                0.85239,                 1.6095,              0.0038752,              0.0038752,              0.0038752
                    931,                0.78522,                0.44588,                0.88163,                0.89515,                0.82371,                0.86052,                0.37379,                 2.0038,                0.85276,                 1.6113,              0.0038686,              0.0038686,              0.0038686
                    932,                0.79231,                0.43903,                0.87838,                0.88172,                0.83464,                0.86359,                 0.3768,                 2.0042,                 0.8526,                 1.6104,               0.003862,               0.003862,               0.003862
                    933,                0.78988,                  0.437,                0.88055,                0.87831,                0.83717,                0.85865,                0.37828,                 2.0006,                0.84813,                  1.612,              0.0038554,              0.0038554,              0.0038554
                    934,                0.78204,                0.43349,                 0.8761,                0.86218,                0.83034,                0.85262,                0.37911,                 1.9932,                0.84384,                 1.6141,              0.0038488,              0.0038488,              0.0038488
                    935,                0.78145,                0.44031,                0.87109,                0.86984,                 0.8283,                 0.8559,                0.38118,                 1.9956,                0.85223,                 1.6149,              0.0038422,              0.0038422,              0.0038422
                    936,                0.78164,                0.43695,                0.87739,                 0.8588,                0.82532,                0.85045,                0.37666,                 2.0037,                0.85917,                 1.6194,              0.0038356,              0.0038356,              0.0038356
                    937,                0.79083,                0.44224,                 0.8767,                0.86162,                0.81977,                0.84846,                0.37883,                 2.0094,                0.86713,                  1.622,               0.003829,               0.003829,               0.003829
                    938,                0.78108,                0.43026,                0.87852,                0.86282,                0.81313,                0.84299,                0.37597,                 2.0137,                0.87207,                 1.6223,              0.0038224,              0.0038224,              0.0038224
                    939,                0.79378,                0.44538,                 0.8807,                0.85919,                 0.8139,                0.83967,                0.37003,                 2.0204,                0.86948,                 1.6213,              0.0038158,              0.0038158,              0.0038158
                    940,                0.79904,                0.44186,                0.87616,                0.86515,                 0.8153,                 0.8505,                0.37567,                 2.0199,                 0.8687,                 1.6184,              0.0038092,              0.0038092,              0.0038092
                    941,                0.77197,                0.42817,                0.87803,                0.85139,                0.82593,                0.84968,                 0.3765,                  2.013,                0.85782,                 1.6177,              0.0038026,              0.0038026,              0.0038026
                    942,                0.77001,                0.42387,                0.87492,                0.85134,                0.83272,                0.85779,                0.37687,                 2.0152,                 0.8502,                 1.6197,               0.003796,               0.003796,               0.003796
                    943,                 0.7855,                 0.4331,                0.87584,                0.86489,                0.82389,                0.85861,                0.37659,                 2.0187,                0.85364,                 1.6221,              0.0037894,              0.0037894,              0.0037894
                    944,                0.77459,                0.43307,                0.87861,                  0.863,                0.81318,                0.84833,                0.37275,                 2.0232,                0.86065,                 1.6277,              0.0037828,              0.0037828,              0.0037828
                    945,                0.78777,                 0.4338,                0.87857,                 0.8634,                0.81122,                0.84728,                0.37373,                 2.0232,                0.86276,                 1.6276,              0.0037762,              0.0037762,              0.0037762
                    946,                0.77743,                0.45625,                0.87849,                0.86644,                0.81293,                0.84431,                0.37558,                 2.0197,                0.85892,                 1.6266,              0.0037696,              0.0037696,              0.0037696
                    947,                0.81115,                0.45287,                0.88074,                  0.851,                0.79395,                 0.8347,                0.37285,                 2.0181,                0.86455,                 1.6262,               0.003763,               0.003763,               0.003763
                    948,                0.80067,                0.44009,                0.88453,                0.86441,                0.79548,                0.84374,                0.37222,                 2.0186,                0.86692,                 1.6272,              0.0037564,              0.0037564,              0.0037564
                    949,                0.78174,                0.43231,                0.87398,                0.87159,                0.79578,                0.84588,                0.37213,                 2.0175,                0.87124,                 1.6259,              0.0037498,              0.0037498,              0.0037498
                    950,                0.77967,                0.43426,                0.87904,                0.86823,                0.79974,                0.84171,                0.37254,                 2.0181,                0.87298,                 1.6253,              0.0037432,              0.0037432,              0.0037432
                    951,                0.78767,                0.44031,                0.87667,                0.87148,                 0.8034,                0.84317,                0.37398,                 2.0187,                0.87328,                 1.6268,              0.0037366,              0.0037366,              0.0037366
                    952,                   0.77,                0.43492,                 0.8745,                0.87472,                0.81133,                0.85144,                0.37571,                 2.0128,                0.86697,                 1.6206,                0.00373,                0.00373,                0.00373
                    953,                0.79175,                0.43229,                0.87414,                0.87054,                0.82305,                0.84939,                 0.3716,                  2.011,                0.86543,                 1.6206,              0.0037234,              0.0037234,              0.0037234
                    954,                0.77343,                0.42641,                0.87906,                0.88535,                0.80499,                0.84767,                0.37198,                 2.0172,                0.86365,                 1.6246,              0.0037168,              0.0037168,              0.0037168
                    955,                0.77921,                0.43271,                0.87576,                0.87583,                0.81104,                0.84176,                0.36923,                 2.0163,                0.86544,                 1.6243,              0.0037102,              0.0037102,              0.0037102
                    956,                0.78064,                0.43133,                0.87958,                0.87526,                0.81575,                0.84187,                0.37267,                 2.0116,                0.87187,                 1.6239,              0.0037036,              0.0037036,              0.0037036
                    957,                0.78332,                0.43255,                0.87905,                0.88162,                0.81405,                0.84602,                0.37465,                 1.9997,                0.87287,                 1.6173,               0.003697,               0.003697,               0.003697
                    958,                0.76574,                0.43531,                0.87002,                0.87243,                0.80869,                0.84092,                0.37588,                 1.9959,                0.86963,                 1.6155,              0.0036904,              0.0036904,              0.0036904
                    959,                0.76216,                0.42406,                0.86753,                0.86714,                0.81544,                0.84031,                0.37693,                 1.9855,                0.87121,                 1.6067,              0.0036838,              0.0036838,              0.0036838
                    960,                0.75845,                0.42507,                0.87599,                0.86492,                0.81277,                0.84433,                  0.379,                 1.9863,                0.87395,                 1.6049,              0.0036772,              0.0036772,              0.0036772
                    961,                0.78781,                0.43958,                0.87658,                0.85423,                0.81905,                0.84774,                0.37852,                 1.9907,                0.87325,                 1.6048,              0.0036706,              0.0036706,              0.0036706
                    962,                0.74292,                0.41565,                0.87263,                0.86101,                 0.8162,                0.84889,                0.37852,                 1.9925,                 0.8669,                 1.6071,               0.003664,               0.003664,               0.003664
                    963,                0.75527,                0.43083,                0.87225,                0.86937,                0.81461,                0.85373,                0.38135,                      2,                0.86756,                 1.6136,              0.0036574,              0.0036574,              0.0036574
                    964,                0.77756,                0.42902,                0.87341,                0.87546,                0.80891,                0.85626,                0.38012,                 2.0103,                0.87654,                 1.6211,              0.0036508,              0.0036508,              0.0036508
                    965,                0.77174,                0.43232,                0.87709,                0.88252,                 0.8085,                  0.855,                0.37728,                 2.0107,                0.87703,                 1.6244,              0.0036442,              0.0036442,              0.0036442
                    966,                0.77367,                0.43237,                0.87534,                0.88155,                0.81856,                0.85562,                0.37734,                  2.006,                0.86425,                 1.6253,              0.0036376,              0.0036376,              0.0036376
                    967,                0.76191,                0.42907,                0.86627,                0.86818,                0.83155,                0.86055,                0.38057,                 2.0006,                0.86333,                 1.6224,               0.003631,               0.003631,               0.003631
                    968,                0.76405,                0.42733,                  0.873,                0.87803,                0.82241,                0.86138,                0.38204,                 1.9987,                0.86618,                   1.62,              0.0036244,              0.0036244,              0.0036244
                    969,                0.79515,                0.43617,                0.88341,                0.86413,                0.83564,                0.85628,                0.38123,                 2.0026,                0.86081,                 1.6253,              0.0036178,              0.0036178,              0.0036178
                    970,                0.76679,                0.42383,                0.87353,                0.85673,                 0.8344,                0.85711,                0.37931,                 2.0036,                0.85507,                 1.6276,              0.0036112,              0.0036112,              0.0036112
                    971,                0.75874,                0.42436,                0.87216,                0.84375,                0.83737,                0.85444,                0.37807,                 2.0071,                0.85201,                 1.6283,              0.0036046,              0.0036046,              0.0036046
                    972,                0.75692,                0.42305,                0.87458,                 0.8742,                0.81212,                0.85447,                0.37525,                 2.0071,                0.85435,                 1.6289,               0.003598,               0.003598,               0.003598
                    973,                0.76352,                0.42382,                0.87327,                 0.8694,                0.80778,                0.84707,                0.37845,                 2.0028,                0.85846,                  1.625,              0.0035914,              0.0035914,              0.0035914
                    974,                0.76075,                0.42966,                0.86994,                0.86418,                0.80987,                0.84785,                0.38179,                 1.9923,                0.85855,                 1.6202,              0.0035848,              0.0035848,              0.0035848
                    975,                0.77352,                0.43034,                0.88302,                0.86303,                 0.8216,                0.85069,                0.38179,                 1.9838,                0.85885,                 1.6192,              0.0035782,              0.0035782,              0.0035782
                    976,                0.75506,                0.42844,                0.87623,                0.86083,                0.82791,                0.85706,                0.38364,                 1.9797,                0.85892,                 1.6189,              0.0035716,              0.0035716,              0.0035716
                    977,                0.77041,                0.42642,                0.87519,                0.87117,                0.82261,                0.85898,                0.37921,                 1.9839,                0.85703,                 1.6238,               0.003565,               0.003565,               0.003565
                    978,                0.77546,                0.43278,                 0.8765,                0.87114,                0.81805,                0.84789,                0.37628,                 1.9887,                0.86557,                 1.6268,              0.0035584,              0.0035584,              0.0035584
                    979,                0.77167,                0.43378,                0.87348,                0.88011,                0.80934,                0.84856,                0.37493,                 1.9909,                0.87222,                 1.6269,              0.0035518,              0.0035518,              0.0035518
                    980,                0.77143,                0.42524,                 0.8719,                0.88737,                0.80695,                0.85357,                 0.3776,                 1.9945,                0.87307,                 1.6274,              0.0035452,              0.0035452,              0.0035452
                    981,                0.76932,                0.42837,                0.87081,                0.87482,                0.81486,                0.85258,                 0.3787,                 1.9972,                 0.8649,                 1.6281,              0.0035386,              0.0035386,              0.0035386
                    982,                0.77587,                0.42556,                0.87301,                0.86642,                0.81394,                0.84556,                0.37847,                  2.003,                0.86891,                   1.63,               0.003532,               0.003532,               0.003532
                    983,                 0.7563,                   0.43,                0.88009,                0.85793,                0.81437,                0.84466,                0.37924,                  2.005,                0.86976,                 1.6301,              0.0035254,              0.0035254,              0.0035254
                    984,                0.76986,                0.43319,                0.87231,                0.85761,                0.80972,                 0.8409,                0.38027,                 2.0017,                0.86898,                 1.6279,              0.0035188,              0.0035188,              0.0035188
                    985,                0.75897,                0.42201,                 0.8716,                0.86231,                0.80923,                0.84381,                 0.3821,                 2.0038,                0.87179,                 1.6274,              0.0035122,              0.0035122,              0.0035122
                    986,                0.75809,                0.42561,                0.87019,                0.86681,                0.80981,                0.84153,                0.37844,                 2.0045,                0.86919,                 1.6275,              0.0035056,              0.0035056,              0.0035056
                    987,                0.76497,                0.42436,                0.87224,                0.86983,                0.81723,                0.84292,                0.37683,                 2.0029,                0.86319,                 1.6224,               0.003499,               0.003499,               0.003499
