                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                   1190,                0.34452,                0.20903,                 0.7813,                0.88461,                0.75554,                0.83201,                0.39307,                 1.8899,                 1.1744,                 1.4434,              0.0021592,              0.0021592,              0.0021592
                   1191,                0.33991,                0.20897,                0.78474,                0.88384,                0.75514,                0.83183,                0.39254,                 1.8884,                 1.1703,                 1.4447,              0.0021526,              0.0021526,              0.0021526
                   1192,                 0.3372,                0.20462,                0.78212,                0.88068,                0.75128,                0.83178,                0.39353,                  1.888,                 1.1734,                 1.4447,               0.002146,               0.002146,               0.002146
                   1193,                0.33372,                0.20385,                0.78137,                0.88057,                0.75098,                0.83119,                0.39478,                 1.8899,                  1.174,                 1.4446,              0.0021394,              0.0021394,              0.0021394
                   1194,                 0.3378,                0.20629,                0.78222,                0.88174,                0.75047,                0.83186,                 0.3959,                 1.8894,                 1.1735,                 1.4433,              0.0021328,              0.0021328,              0.0021328
                   1195,                0.34698,                0.20952,                0.78203,                  0.881,                0.74872,                0.82939,                0.39686,                 1.8872,                 1.1763,                 1.4408,              0.0021262,              0.0021262,              0.0021262
                   1196,                0.33942,                0.20904,                0.78108,                0.88046,                0.74857,                0.83043,                0.39557,                 1.8874,                 1.1762,                  1.442,              0.0021196,              0.0021196,              0.0021196
                   1197,                0.33689,                0.21139,                0.77856,                0.88219,                0.74799,                0.82976,                0.39657,                 1.8862,                 1.1756,                  1.442,               0.002113,               0.002113,               0.002113
                   1198,                 0.3311,                0.20896,                0.78101,                0.87993,                0.74721,                0.82895,                0.39652,                 1.8875,                 1.1742,                 1.4427,              0.0021064,              0.0021064,              0.0021064
                   1199,                0.33074,                0.20403,                0.78196,                0.88154,                0.74987,                0.83019,                0.39627,                 1.8866,                 1.1734,                 1.4439,              0.0020998,              0.0020998,              0.0020998
                   1200,                0.33052,                0.20257,                0.78188,                0.88175,                0.74971,                0.82931,                0.39527,                 1.8853,                 1.1712,                 1.4437,              0.0020932,              0.0020932,              0.0020932
                   1201,                0.33151,                0.20647,                0.78265,                0.88139,                0.74928,                0.82915,                0.39582,                 1.8833,                  1.167,                 1.4423,              0.0020866,              0.0020866,              0.0020866
                   1202,                0.33436,                 0.2052,                0.78218,                0.88179,                0.74981,                0.82954,                0.39468,                 1.8839,                 1.1691,                 1.4408,                0.00208,                0.00208,                0.00208
                   1203,                0.34626,                0.21109,                0.78425,                0.88308,                0.74978,                0.82967,                 0.3943,                 1.8824,                 1.1669,                 1.4376,              0.0020734,              0.0020734,              0.0020734
                   1204,                 0.3333,                0.20689,                0.77956,                0.88568,                0.75273,                0.83117,                0.39373,                 1.8834,                 1.1683,                 1.4361,              0.0020668,              0.0020668,              0.0020668
                   1205,                0.33798,                 0.2044,                0.78208,                0.88443,                0.75309,                0.83191,                0.39458,                 1.8829,                 1.1682,                 1.4351,              0.0020602,              0.0020602,              0.0020602
                   1206,                0.33591,                0.20487,                 0.7796,                0.88171,                0.75297,                0.83127,                0.39498,                 1.8833,                 1.1664,                 1.4348,              0.0020536,              0.0020536,              0.0020536
                   1207,                0.33679,                 0.2048,                0.78103,                0.88104,                 0.7524,                0.83064,                0.39546,                 1.8834,                 1.1654,                 1.4358,               0.002047,               0.002047,               0.002047
                   1208,                0.33197,                0.20343,                0.77974,                0.88049,                0.75264,                0.82882,                0.39404,                 1.8853,                 1.1655,                 1.4367,              0.0020404,              0.0020404,              0.0020404
                   1209,                0.33551,                0.20513,                0.78415,                0.88177,                0.75252,                0.82785,                0.39277,                 1.8873,                  1.164,                 1.4377,              0.0020338,              0.0020338,              0.0020338
                   1210,                0.33181,                0.20019,                0.78148,                 0.8865,                0.75396,                0.83206,                0.39342,                 1.8878,                 1.1649,                 1.4378,              0.0020272,              0.0020272,              0.0020272
                   1211,                0.33543,                0.20327,                0.78251,                0.88743,                0.75345,                0.83145,                0.39486,                 1.8871,                 1.1641,                 1.4371,              0.0020206,              0.0020206,              0.0020206
                   1212,                0.32979,                0.20552,                0.78212,                0.88526,                0.74975,                0.83155,                0.39603,                 1.8867,                 1.1718,                 1.4351,               0.002014,               0.002014,               0.002014
                   1213,                0.33283,                 0.2068,                   0.78,                0.88637,                0.75057,                0.83101,                0.39534,                  1.887,                 1.1752,                 1.4345,              0.0020074,              0.0020074,              0.0020074
                   1214,                0.32631,                0.20644,                0.77777,                0.88552,                0.75094,                0.83016,                0.39415,                 1.8884,                 1.1826,                 1.4345,              0.0020008,              0.0020008,              0.0020008
                   1215,                0.32755,                0.21284,                0.77985,                0.88406,                0.75129,                0.83052,                0.39328,                 1.8874,                 1.1793,                 1.4352,              0.0019942,              0.0019942,              0.0019942
                   1216,                0.33447,                0.20599,                 0.7797,                0.88086,                 0.7487,                 0.8302,                0.39277,                 1.8864,                 1.1789,                 1.4362,              0.0019876,              0.0019876,              0.0019876
                   1217,                0.33122,                 0.2023,                0.78266,                0.88093,                0.74864,                0.83042,                0.39291,                 1.8861,                 1.1809,                 1.4362,               0.001981,               0.001981,               0.001981
                   1218,                0.33423,                0.20472,                0.78237,                0.87972,                0.74801,                0.83116,                0.39134,                 1.8855,                 1.1817,                 1.4366,              0.0019744,              0.0019744,              0.0019744
                   1219,                0.32693,                0.20844,                0.78076,                0.87918,                0.74687,                0.83161,                0.39321,                 1.8859,                 1.1826,                 1.4372,              0.0019678,              0.0019678,              0.0019678
                   1220,                0.32247,                0.20039,                0.78133,                 0.8798,                0.74674,                0.83292,                0.39459,                  1.885,                 1.1826,                 1.4375,              0.0019612,              0.0019612,              0.0019612
                   1221,                0.32646,                0.20217,                0.78273,                0.88357,                0.74942,                0.83616,                0.39369,                 1.8846,                 1.1825,                 1.4381,              0.0019546,              0.0019546,              0.0019546
                   1222,                0.33021,                0.20407,                0.78168,                0.88339,                0.74701,                0.83487,                0.39226,                 1.8833,                 1.1761,                 1.4383,               0.001948,               0.001948,               0.001948
                   1223,                0.32939,                0.20458,                0.78258,                0.88302,                0.74522,                0.83507,                0.39249,                 1.8859,                 1.1806,                 1.4392,              0.0019414,              0.0019414,              0.0019414
                   1224,                0.32697,                0.19981,                0.78136,                 0.8828,                0.74442,                0.83363,                0.39399,                 1.8863,                 1.1847,                 1.4384,              0.0019348,              0.0019348,              0.0019348
                   1225,                0.32726,                0.19977,                0.78186,                0.88165,                0.74363,                0.83261,                 0.3937,                 1.8857,                 1.1852,                 1.4387,              0.0019282,              0.0019282,              0.0019282
                   1226,                0.32431,                0.20705,                0.78017,                0.87986,                0.74303,                0.83143,                0.39285,                 1.8866,                  1.184,                 1.4375,              0.0019216,              0.0019216,              0.0019216
                   1227,                0.32939,                0.20531,                0.78096,                0.88032,                0.74331,                0.83157,                0.39333,                 1.8854,                 1.1834,                 1.4371,               0.001915,               0.001915,               0.001915
                   1228,                0.33198,                0.20381,                0.77915,                0.88137,                0.74858,                0.83161,                0.39476,                 1.8844,                 1.1792,                  1.436,              0.0019084,              0.0019084,              0.0019084
                   1229,                0.32811,                0.20296,                0.77845,                0.88184,                 0.7491,                0.83148,                0.39456,                 1.8838,                 1.1801,                 1.4356,              0.0019018,              0.0019018,              0.0019018
                   1230,                0.32628,                0.20279,                0.77809,                0.88225,                0.74957,                0.83234,                 0.3943,                 1.8842,                 1.1796,                 1.4368,              0.0018952,              0.0018952,              0.0018952
                   1231,                0.32673,                0.20447,                 0.7773,                0.88125,                0.74802,                0.83025,                0.39422,                 1.8836,                 1.1797,                 1.4372,              0.0018886,              0.0018886,              0.0018886
                   1232,                0.32562,                0.20207,                0.77863,                0.88006,                 0.7478,                0.82928,                0.39452,                 1.8834,                 1.1749,                 1.4373,               0.001882,               0.001882,               0.001882
                   1233,                0.32752,                0.20105,                0.77813,                0.88014,                0.74822,                0.82901,                0.39388,                  1.884,                 1.1782,                 1.4374,              0.0018754,              0.0018754,              0.0018754
                   1234,                0.32274,                0.19723,                0.78031,                0.87978,                0.74784,                0.82904,                0.39423,                 1.8827,                 1.1779,                 1.4367,              0.0018688,              0.0018688,              0.0018688
                   1235,                0.32084,                0.19638,                0.78127,                0.88013,                0.74766,                0.83014,                0.39472,                 1.8824,                 1.1753,                  1.437,              0.0018622,              0.0018622,              0.0018622
                   1236,                0.31994,                 0.1995,                0.77927,                0.87953,                0.74804,                0.83094,                0.39474,                 1.8819,                 1.1753,                 1.4378,              0.0018556,              0.0018556,              0.0018556
                   1237,                 0.3261,                0.20253,                0.78279,                0.87915,                 0.7474,                0.83008,                0.39463,                 1.8832,                 1.1772,                 1.4382,               0.001849,               0.001849,               0.001849
                   1238,                0.32272,                0.20259,                0.77999,                 0.8806,                0.74873,                0.83334,                 0.3949,                 1.8832,                 1.1736,                 1.4393,              0.0018424,              0.0018424,              0.0018424
                   1239,                0.32198,                0.19947,                0.78053,                0.88194,                0.74966,                0.82941,                0.39404,                 1.8861,                 1.1728,                 1.4417,              0.0018358,              0.0018358,              0.0018358
                   1240,                0.32889,                0.20173,                0.77924,                0.88452,                0.75144,                0.83201,                0.39398,                  1.889,                 1.1723,                 1.4439,              0.0018292,              0.0018292,              0.0018292
                   1241,                0.31627,                0.19883,                0.78029,                0.88901,                0.75472,                 0.8325,                 0.3936,                 1.8878,                 1.1724,                 1.4442,              0.0018226,              0.0018226,              0.0018226
                   1242,                0.32465,                0.20079,                0.78487,                0.88785,                0.75476,                0.83238,                0.39336,                 1.8882,                  1.171,                 1.4441,               0.001816,               0.001816,               0.001816
                   1243,                0.32233,                0.19897,                0.77924,                0.88656,                0.75381,                0.83164,                0.39353,                 1.8894,                 1.1754,                 1.4449,              0.0018094,              0.0018094,              0.0018094
                   1244,                 0.3178,                0.19553,                0.78133,                0.88353,                0.75219,                0.82993,                0.39391,                  1.889,                  1.178,                 1.4449,              0.0018028,              0.0018028,              0.0018028
                   1245,                0.32312,                 0.2014,                0.78034,                0.88299,                0.75269,                0.83021,                0.39379,                 1.8892,                 1.1786,                 1.4446,              0.0017962,              0.0017962,              0.0017962
                   1246,                0.32125,                0.19822,                0.77943,                0.88234,                0.75064,                0.82997,                0.39332,                 1.8879,                 1.1794,                 1.4453,              0.0017896,              0.0017896,              0.0017896
                   1247,                0.31716,                0.19599,                0.78041,                0.88393,                0.75019,                0.83052,                0.39284,                 1.8887,                  1.183,                 1.4451,               0.001783,               0.001783,               0.001783
                   1248,                0.31814,                0.19921,                0.77946,                0.88528,                0.75274,                0.83153,                0.39287,                 1.8892,                 1.1843,                 1.4455,              0.0017764,              0.0017764,              0.0017764
                   1249,                0.31841,                0.20506,                0.77861,                0.88774,                0.75397,                0.83583,                0.39319,                  1.888,                 1.1865,                  1.445,              0.0017698,              0.0017698,              0.0017698
                   1250,                0.32078,                0.20089,                0.78415,                0.88335,                0.75067,                0.83733,                0.39395,                 1.8878,                 1.1828,                 1.4455,              0.0017632,              0.0017632,              0.0017632
                   1251,                0.31676,                0.20114,                0.77936,                0.88298,                0.75069,                0.83632,                0.39342,                 1.8885,                 1.1835,                  1.446,              0.0017566,              0.0017566,              0.0017566
                   1252,                0.31984,                  0.199,                0.78098,                0.88641,                0.75219,                0.83393,                0.39333,                 1.8894,                 1.1827,                 1.4463,                0.00175,                0.00175,                0.00175
                   1253,                0.31951,                0.20013,                0.77818,                0.88503,                0.75245,                 0.8325,                0.39273,                   1.89,                 1.1814,                 1.4471,              0.0017434,              0.0017434,              0.0017434
                   1254,                0.32042,                0.19709,                0.78043,                0.88709,                0.75316,                 0.8341,                0.39229,                 1.8896,                 1.1846,                 1.4474,              0.0017368,              0.0017368,              0.0017368
                   1255,                  0.317,                  0.197,                 0.7801,                 0.8869,                0.75265,                0.83401,                0.39359,                 1.8891,                 1.1851,                  1.448,              0.0017302,              0.0017302,              0.0017302
                   1256,                0.32335,                0.19625,                0.78155,                0.88586,                0.75165,                0.83344,                0.39457,                 1.8909,                 1.1891,                  1.449,              0.0017236,              0.0017236,              0.0017236
                   1257,                0.32053,                 0.2019,                 0.7822,                0.88651,                0.75438,                0.83387,                0.39387,                 1.8914,                 1.1891,                 1.4496,               0.001717,               0.001717,               0.001717
                   1258,                0.32159,                0.19787,                0.78088,                0.88702,                0.75449,                0.83654,                0.39463,                 1.8921,                 1.1906,                   1.45,              0.0017104,              0.0017104,              0.0017104
                   1259,                0.30852,                0.19524,                0.77948,                0.88595,                0.75377,                0.83486,                0.39529,                 1.8915,                 1.1905,                 1.4509,              0.0017038,              0.0017038,              0.0017038
                   1260,                0.32459,                0.20037,                 0.7822,                 0.8858,                0.75506,                0.83311,                0.39545,                 1.8911,                 1.1904,                 1.4521,              0.0016972,              0.0016972,              0.0016972
                   1261,                0.31881,                0.19544,                0.78122,                0.88556,                 0.7562,                0.83278,                0.39439,                 1.8902,                 1.1897,                  1.453,              0.0016906,              0.0016906,              0.0016906
                   1262,                0.31528,                0.19786,                0.78014,                0.88583,                0.75726,                0.83274,                0.39497,                 1.8902,                 1.1879,                 1.4535,               0.001684,               0.001684,               0.001684
                   1263,                0.31998,                0.20116,                0.78394,                0.88596,                0.75887,                0.83292,                0.39479,                 1.8917,                 1.1895,                 1.4547,              0.0016774,              0.0016774,              0.0016774
                   1264,                0.31626,                0.19409,                0.78239,                0.88668,                0.75996,                 0.8327,                0.39438,                 1.8919,                 1.1914,                 1.4556,              0.0016708,              0.0016708,              0.0016708
                   1265,                0.31112,                 0.1925,                0.78369,                0.88625,                 0.7589,                0.83159,                0.39423,                 1.8923,                 1.1924,                 1.4566,              0.0016642,              0.0016642,              0.0016642
                   1266,                0.31657,                0.19396,                0.78017,                0.88502,                 0.7578,                0.83219,                0.39386,                 1.8913,                 1.1967,                 1.4568,              0.0016576,              0.0016576,              0.0016576
                   1267,                 0.3147,                0.19358,                0.77628,                0.88515,                0.75695,                0.83048,                 0.3928,                 1.8911,                 1.1992,                 1.4579,               0.001651,               0.001651,               0.001651
                   1268,                0.31288,                0.20185,                0.77983,                0.88554,                0.75697,                0.83009,                0.39233,                 1.8918,                  1.202,                  1.459,              0.0016444,              0.0016444,              0.0016444
                   1269,                0.31198,                  0.195,                0.77777,                0.88397,                0.75605,                0.83089,                0.39198,                 1.8911,                 1.2028,                  1.459,              0.0016378,              0.0016378,              0.0016378
                   1270,                 0.3067,                0.19054,                0.77996,                0.88379,                0.75581,                0.83108,                0.39241,                 1.8902,                 1.2006,                 1.4576,              0.0016312,              0.0016312,              0.0016312
                   1271,                0.30854,                0.19677,                0.78202,                0.88344,                0.75566,                0.83115,                0.39224,                 1.8915,                 1.2017,                 1.4574,              0.0016246,              0.0016246,              0.0016246
                   1272,                0.31766,                0.20133,                0.77985,                  0.883,                0.75554,                0.83106,                0.39142,                 1.8919,                 1.2039,                 1.4569,               0.001618,               0.001618,               0.001618
                   1273,                0.30938,                0.19158,                0.78031,                0.88414,                0.75548,                 0.8312,                0.39102,                 1.8927,                 1.2053,                  1.456,              0.0016114,              0.0016114,              0.0016114
                   1274,                 0.3123,                0.19082,                0.78127,                0.88443,                0.75458,                0.83107,                0.39147,                 1.8923,                 1.2082,                 1.4549,              0.0016048,              0.0016048,              0.0016048
                   1275,                0.31469,                0.19206,                0.78016,                0.88464,                0.75251,                0.83107,                 0.3912,                 1.8928,                 1.2096,                 1.4543,              0.0015982,              0.0015982,              0.0015982
                   1276,                0.31309,                0.19317,                0.77502,                 0.8836,                0.75045,                0.83126,                 0.3917,                 1.8926,                 1.2087,                 1.4539,              0.0015916,              0.0015916,              0.0015916
                   1277,                0.30951,                0.19385,                 0.7796,                  0.887,                 0.7534,                0.83187,                0.39185,                 1.8928,                 1.2089,                 1.4534,               0.001585,               0.001585,               0.001585
                   1278,                0.31486,                0.19508,                0.78061,                0.88552,                0.75212,                0.83079,                 0.3929,                 1.8921,                 1.2091,                 1.4528,              0.0015784,              0.0015784,              0.0015784
                   1279,                0.30718,                 0.1948,                0.78039,                0.88492,                0.75205,                 0.8308,                0.39268,                 1.8917,                 1.2069,                 1.4527,              0.0015718,              0.0015718,              0.0015718
                   1280,                0.31134,                 0.1927,                0.77934,                0.88421,                0.75227,                 0.8307,                0.39269,                 1.8925,                 1.2085,                 1.4531,              0.0015652,              0.0015652,              0.0015652
                   1281,                0.31349,                0.19332,                0.77928,                0.88441,                0.75359,                 0.8307,                0.39153,                 1.8929,                 1.2081,                 1.4526,              0.0015586,              0.0015586,              0.0015586
                   1282,                0.30984,                 0.1952,                0.77661,                0.88424,                0.75387,                0.83067,                0.39083,                 1.8919,                 1.2102,                 1.4526,               0.001552,               0.001552,               0.001552
                   1283,                0.30758,                0.19679,                0.77957,                0.88605,                0.75536,                0.83075,                 0.3904,                 1.8904,                 1.2097,                 1.4518,              0.0015454,              0.0015454,              0.0015454
                   1284,                0.30599,                0.19112,                0.77898,                0.88584,                0.75572,                0.83104,                0.39121,                 1.8905,                 1.2094,                 1.4522,              0.0015388,              0.0015388,              0.0015388
                   1285,                0.30728,                0.18826,                0.77939,                0.88644,                0.75564,                0.83086,                0.39149,                   1.89,                 1.2105,                 1.4528,              0.0015322,              0.0015322,              0.0015322
                   1286,                0.31679,                0.19503,                0.77971,                0.88652,                0.75511,                0.83149,                0.39165,                 1.8903,                 1.2139,                 1.4525,              0.0015256,              0.0015256,              0.0015256
                   1287,                0.30578,                0.19024,                0.78201,                0.88692,                0.75314,                0.83114,                0.39173,                 1.8907,                 1.2125,                 1.4524,               0.001519,               0.001519,               0.001519
                   1288,                0.31033,                0.19474,                0.78068,                0.88689,                0.75401,                0.83079,                0.39161,                 1.8912,                 1.2113,                 1.4534,              0.0015124,              0.0015124,              0.0015124
                   1289,                0.30629,                0.18799,                0.77857,                0.88776,                0.75562,                0.83285,                0.39116,                 1.8901,                  1.209,                 1.4533,              0.0015058,              0.0015058,              0.0015058
                   1290,                0.30461,                0.18701,                0.77961,                0.88754,                0.75841,                0.83329,                0.39228,                 1.8901,                 1.2101,                 1.4538,              0.0014992,              0.0014992,              0.0014992
                   1291,                0.30705,                0.18967,                0.77877,                 0.8887,                0.75969,                0.82986,                0.39193,                 1.8905,                 1.2083,                 1.4534,              0.0014926,              0.0014926,              0.0014926
                   1292,                0.31233,                0.19267,                0.77657,                0.88902,                 0.7597,                0.83076,                0.39159,                 1.8907,                 1.2094,                 1.4535,               0.001486,               0.001486,               0.001486
                   1293,                0.30881,                0.19335,                0.77944,                0.88942,                0.75866,                0.83038,                 0.3915,                 1.8915,                 1.2122,                 1.4533,              0.0014794,              0.0014794,              0.0014794
                   1294,                 0.3073,                 0.1952,                0.77662,                0.88861,                0.75774,                0.82998,                0.39108,                 1.8902,                 1.2095,                 1.4529,              0.0014728,              0.0014728,              0.0014728
                   1295,                0.30953,                0.19493,                0.78172,                0.88971,                0.75761,                0.83017,                0.39099,                 1.8881,                 1.2119,                  1.452,              0.0014662,              0.0014662,              0.0014662
                   1296,                0.30412,                0.19031,                0.77975,                0.88976,                0.75694,                0.83059,                 0.3908,                 1.8885,                 1.2169,                 1.4523,              0.0014596,              0.0014596,              0.0014596
                   1297,                0.30691,                0.19048,                0.77838,                0.88991,                0.75748,                0.83104,                0.39124,                 1.8881,                 1.2202,                 1.4524,               0.001453,               0.001453,               0.001453
                   1298,                0.30421,                0.18587,                0.77992,                0.89063,                0.75776,                 0.8313,                0.39148,                 1.8892,                  1.219,                 1.4528,              0.0014464,              0.0014464,              0.0014464
                   1299,                0.30556,                0.18846,                0.77963,                0.89199,                0.75735,                0.83163,                0.39172,                 1.8886,                 1.2177,                 1.4533,              0.0014398,              0.0014398,              0.0014398
                   1300,                0.29599,                 0.1873,                 0.7767,                0.89316,                0.75866,                0.83314,                0.39203,                 1.8876,                 1.2145,                  1.453,              0.0014332,              0.0014332,              0.0014332
                   1301,                0.30062,                0.18986,                 0.7797,                 0.8917,                0.75833,                0.83288,                0.39127,                 1.8882,                 1.2116,                 1.4533,              0.0014266,              0.0014266,              0.0014266
                   1302,                0.30779,                0.19065,                0.77824,                0.89175,                0.75957,                0.83279,                0.39164,                 1.8884,                 1.2101,                 1.4528,                0.00142,                0.00142,                0.00142
                   1303,                0.30716,                0.18887,                0.77965,                 0.8922,                0.76108,                 0.8316,                0.39117,                 1.8885,                  1.211,                 1.4534,              0.0014134,              0.0014134,              0.0014134
                   1304,                0.30386,                0.18867,                0.77541,                0.89432,                0.76379,                0.83247,                0.39152,                 1.8884,                 1.2106,                 1.4534,              0.0014068,              0.0014068,              0.0014068
                   1305,                 0.2994,                0.18684,                0.77828,                 0.8938,                0.76267,                0.83044,                 0.3907,                 1.8889,                 1.2111,                 1.4544,              0.0014002,              0.0014002,              0.0014002
                   1306,                0.29929,                0.18629,                0.78204,                0.89455,                0.76293,                0.83027,                0.39112,                 1.8881,                 1.2067,                 1.4553,              0.0013936,              0.0013936,              0.0013936
                   1307,                0.30268,                0.18789,                0.77946,                0.89456,                0.76326,                0.83116,                0.39164,                 1.8873,                 1.2096,                 1.4553,               0.001387,               0.001387,               0.001387
                   1308,                 0.3082,                0.19032,                0.77865,                0.89289,                0.76358,                0.83298,                0.39152,                 1.8886,                  1.209,                 1.4552,              0.0013804,              0.0013804,              0.0013804
                   1309,                0.30207,                0.18991,                0.77659,                0.89298,                0.76264,                0.83177,                0.39116,                 1.8879,                 1.2067,                 1.4556,              0.0013738,              0.0013738,              0.0013738
                   1310,                 0.2974,                0.18981,                0.77781,                 0.8937,                0.76419,                0.83237,                0.38992,                 1.8885,                 1.2051,                 1.4555,              0.0013672,              0.0013672,              0.0013672
                   1311,                0.30599,                0.18997,                0.77895,                0.89329,                0.76372,                0.83176,                0.38907,                 1.8887,                 1.2032,                 1.4552,              0.0013606,              0.0013606,              0.0013606
                   1312,                0.30322,                0.18923,                0.77553,                0.89362,                0.76563,                0.83183,                0.39012,                 1.8888,                  1.204,                 1.4552,               0.001354,               0.001354,               0.001354
                   1313,                0.30006,                0.18703,                0.77893,                0.89363,                0.76647,                0.83167,                0.39005,                 1.8881,                 1.2042,                 1.4552,              0.0013474,              0.0013474,              0.0013474
                   1314,                0.30122,                0.19068,                0.77763,                0.89313,                0.76633,                0.83141,                0.38887,                 1.8888,                 1.2054,                 1.4553,              0.0013408,              0.0013408,              0.0013408
                   1315,                0.29716,                0.18647,                0.77516,                0.89339,                0.76754,                0.83133,                 0.3894,                 1.8892,                 1.2008,                 1.4559,              0.0013342,              0.0013342,              0.0013342
                   1316,                0.29704,                0.18629,                0.77957,                0.89343,                 0.7689,                0.83143,                0.38911,                 1.8889,                 1.1967,                 1.4557,              0.0013276,              0.0013276,              0.0013276
                   1317,                0.29655,                0.19034,                0.77716,                0.89344,                0.76894,                0.83108,                0.38789,                 1.8903,                 1.2002,                 1.4573,               0.001321,               0.001321,               0.001321
                   1318,                0.30088,                0.18895,                0.77905,                0.89176,                0.76795,                 0.8304,                0.38843,                 1.8901,                 1.1969,                 1.4576,              0.0013144,              0.0013144,              0.0013144
                   1319,                0.30413,                0.18798,                0.77801,                0.89277,                0.76926,                0.83077,                0.38959,                 1.8902,                 1.1984,                  1.458,              0.0013078,              0.0013078,              0.0013078
                   1320,                0.30108,                0.18957,                0.77659,                  0.893,                0.76982,                0.83102,                0.38968,                 1.8912,                 1.1964,                 1.4581,              0.0013012,              0.0013012,              0.0013012
                   1321,                0.29465,                0.18878,                  0.778,                 0.8939,                0.77061,                0.83172,                0.38957,                  1.891,                 1.1976,                 1.4583,              0.0012946,              0.0012946,              0.0012946
                   1322,                0.29989,                0.18867,                0.77731,                0.89446,                 0.7703,                0.82902,                0.38939,                 1.8899,                 1.1979,                 1.4581,               0.001288,               0.001288,               0.001288
                   1323,                0.29708,                0.18651,                0.77555,                0.89451,                0.77098,                0.83073,                0.39075,                 1.8895,                 1.1964,                 1.4582,              0.0012814,              0.0012814,              0.0012814
